,ID,longitude,latitude,pile_num,perimeter,area
1534,1534,4.93519592285,52.3524627686,2,399.1348786855637,11585.777421787285
1535,1535,4.87377405167,52.3693313599,1,399.23810273884726,11590.201288796145
1536,1536,4.99048519135,52.3605270386,1,399.1842128457886,11587.891767636069
1537,1537,4.84921789169,52.3760948181,1,399.2795209561617,11591.97626857051
1538,1538,4.93192481995,52.4055976868,1,399.46039613103443,11599.727158299122
1539,1539,4.80065011978,52.3774223328,1,399.28765247582515,11592.324739987493
1540,1540,4.89555120468,52.3583030701,2,399.170604964033,11587.308572266587
1541,1541,4.82815885544,52.3574028015,1,399.1650969938722,11587.072514824416
1542,1542,4.88073396683,52.4196434021,1,399.54662438497456,11603.421923782258
1543,1543,4.81648588181,52.3456497192,1,399.0932183785082,11583.991909600116
1544,1544,4.85312414169,52.3615837097,1,399.19067900177845,11588.168887134794
1545,1545,4.860833883285,52.3673629761,2,419.9751527610969,12665.801056194947
1546,1546,4.84976816177,52.3731079102,1,399.2612275031795,11591.192307276231
1547,1547,4.90480995178,52.355255127,1,399.1519584686043,11586.509428254114
1548,1548,4.91542816162,52.414150238,1,399.5128922059774,11601.97656805601
1549,1549,4.90401887894,52.3505973816,1,399.12347049215083,11585.288484438785
1550,1550,4.98037385941,52.3186721802,1,398.9284305106019,11576.928848633142
1551,1551,4.88951206207,52.3591651917,1,399.1758798363062,11587.534638963447
1552,1552,4.87975215912,52.3339805603,1,399.02190518038236,11580.93540371262
1553,1553,4.83933877945,52.3441009521,1,399.0837504785176,11583.586120124472
1554,1554,4.860766887665,52.348733902,2,492.5328029068048,16800.812620910518
1555,1555,4.86150884628,52.368938446,1,399.23569714003406,11590.098195385695
1556,1556,4.89326381683,52.3512191772,2,399.12727307441094,11585.45145754531
1557,1557,4.82988023758,52.3640670776,1,399.2058773163536,11588.820235708055
1558,1558,4.86097621918,52.3772468567,1,399.286577581652,11592.278676125501
1559,1559,4.90257310867,52.3661575317,1,399.2186728094624,11589.368602759272
1560,1560,4.85049295425,52.3483543396,1,399.10975442018713,11584.7006305029
1561,1561,4.82443809509,52.3544273376,1,399.14689488915934,11586.2924138259
1562,1562,4.85929203033,52.351184845,1,399.1270631119198,11585.44245888447
1563,1563,4.87727117538,52.3539009094,1,399.14367486790115,11586.154410095478
1564,1564,4.89856290817,52.3592185974,1,399.17620660767403,11587.548643482356
1565,1565,4.94368076324,52.3740692139,1,399.26711468013747,11591.444601681906
1566,1566,4.84034395218,52.3551483154,1,399.15130508857544,11586.48142578114
1567,1567,4.84899520874,52.3816223145,1,399.3133833604283,11593.42741030306
1568,1568,4.8200750351,52.3467483521,1,399.09993508078264,11584.27978267649
1569,1569,4.907151222225,52.363232612625,4,524.4632420000407,17316.499018132363
1570,1570,4.81308603287,52.3796386719,1,399.3012298759131,11592.906587516642
1571,1571,4.94480419159,52.3709411621,1,399.2479592934982,11590.623695999391
1572,1572,4.8927036921200004,52.377849578866666,3,521.2383302252097,18548.97410014779
1573,1573,4.88163900375,52.3808441162,1,399.3086152764499,11593.2230803116
1574,1574,4.88709688187,52.4123687744,1,399.5019551596434,11601.507931363847
1575,1575,4.90008306503,52.3523750305,1,399.13434207466065,11585.754423545688
1576,1576,4.935589313505,52.3539428711,2,491.98031099630276,16282.881613104702
1577,1577,4.79686880112,52.3765678406,1,399.28241831602696,11592.100433389216
1578,1578,4.87341308594,52.3553657532,1,399.15263518784974,11586.538430950846
1579,1579,4.87118577957,52.3486862183,1,399.11178371672924,11584.787603960836
1580,1580,4.88459920883,52.3900985718,1,399.36533311191783,11595.653610199397
1581,1581,4.8944811821,52.4058952332,1,399.46222201712646,11599.805397100843
1582,1582,4.88146591187,52.3345165253,2,474.482056000186,16553.51536898146
1583,1583,4.9857339859,52.31586647035,2,417.18858826631237,12459.337629273978
1584,1584,4.87822914124,52.3571357727,1,399.1634633332975,11587.00250018358
1585,1585,4.94326019287,52.3905334473,1,399.3679991422253,11595.767855582679
1586,1586,4.93169784546,52.3641815186,1,399.2065777559824,11588.850254051262
1587,1587,4.88542222977,52.3523902893,1,399.1344353976055,11585.758423210465
1588,1588,4.847185850145,52.3495235443,2,507.0784583146392,18639.50599651813
1589,1589,4.90751981735,52.3427276611,1,399.0753560626198,11583.22633767262
1590,1590,4.9030189514149995,52.34594917295,2,420.6256893217113,12655.249324061924
1591,1591,4.85107779503,52.364402771,2,495.994802806779,17131.645082208535
1592,1592,4.8184709549,52.3722496033,1,399.25597139725215,11590.96705655631
1593,1593,4.78460216522,52.3456192017,1,399.09303181161914,11583.98391346692
1594,1594,4.86166000366,52.35536003115,2,426.67427239653085,13285.89837933005
1595,1595,4.86465978622,52.3414001465,1,399.0672421454029,11582.878575575405
1596,1596,4.8750500679,52.34608078,2,399.09585369692655,11584.104857607876
1597,1597,4.8835568428,52.3785476685,1,399.2945461015911,11592.620160831488
1598,1598,4.8848118782,52.3692703247,1,399.23772904863154,11590.185274073543
1599,1599,4.98311090469,52.2934761047,1,398.7747747714534,11570.34228693083
1600,1600,4.86918783188,52.3450927734,1,399.0898135616452,11583.845981120245
1601,1601,4.85346221924,52.3505821228,1,399.1233771781672,11585.284485122183
1602,1602,4.85597610474,52.3683280945,1,399.23196040947516,11589.938055149667
1603,1603,4.86345291138,52.3534851074,2,399.1411315936102,11586.045410213808
1604,1604,4.89533615112,52.3704528809,1,399.2449695232236,11590.495568277098
1605,1605,4.88486099243,52.333770752,1,399.020623464615,11580.880467753543
1606,1606,4.83263397217,52.3757209778,1,399.27723116795073,11591.878140736977
1607,1607,4.78395605087,52.3606338501,1,399.1848664447405,11587.919778943184
1608,1608,4.91717720032,52.3542480469,1,399.1457982043394,11586.24541208787
1609,1609,4.81115579605,52.3536682129,2,405.74558467958616,12097.529427788395
1610,1610,4.88342618942,52.3610572815,1,399.18745754038713,11588.03082539004
1611,1611,4.87987184525,52.3246841431,2,398.9651295748043,11578.50188839973
1612,1612,4.94074583054,52.3629989624,1,399.1993401166927,11588.540074103656
1613,1613,4.85705804825,52.3454322815,2,507.1528777067411,16984.77906326568
1614,1614,4.882749795915,52.366746902450004,2,445.6901998754898,15001.178440399806
